,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.241909508219125,0.014364257368833296,0.03934673217914031,0.22503128518572968
tenant-dsk,0.827910880485097,,0.048319591519103,0.0011846711048639957,1.113197202356888e-06
tenant-mem,0.037916669343802084,4.641400293632812e-06,,0.00044652720187856053,0.0001597768795615572
tenant-ntk,0.483727790477924,4.504685217953613e-06,7.019467032080072e-05,,2.192939623712073e-10
tenant-nsy,0.30418826049257247,0.012043924614896818,0.15831936146092201,0.015562713217569628,
