,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.08860715196884934,0.08212996439528228,0.11466282377315572,0.025004509786210743
tenant-dsk,0.0910806296662868,,0.2270925071989255,0.2312322456753921,0.013451111119082258
tenant-mem,0.16422399073125846,0.30136856937072665,,0.48982358245914254,0.020736571237252078
tenant-ntk,0.1506776022925397,0.2020266048687124,0.3238914836410135,,0.00672571523559968
tenant-nsy,0.01377443751081734,0.0,0.01377443751081734,0.0,
