,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.050893335320889625,0.5209617750679385,0.9711595168752817,
tenant-dsk,0.5281101780916306,,0.17699945927153335,0.6663056243782071,
tenant-mem,0.04937551663185101,0.9030679475259573,,0.6104716363930358,
tenant-ntk,0.7420107297401182,0.4956191742370505,0.24870213983069606,,
tenant-nsy,,,,,
