,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.4685408164491014,0.037075462027231325,0.9198963062378226,0.9396359596597393
tenant-dsk,0.9670867636019356,,0.05035430978405034,0.04588614223177085,0.13061603015533377
tenant-mem,0.6758372658437153,0.5383700315064446,,0.2467270645092657,0.20374179841756412
tenant-ntk,0.7432907133973473,0.20457983102556188,0.17907858215903924,,
tenant-nsy,,,,,
