,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.13106230435254693,0.08503762964419481,0.13106230435254693
tenant-dsk,0.23109839532978402,,0.08037632250091352,0.15917401820322521
tenant-mem,0.05020952107639827,0.07830809512550622,,0.1280623243897635
tenant-ntk,0.27271859715684205,0.33270864515148346,0.3001452969748534,
