,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk,tenant-nsy
tenant-cpu,,0.04529814938980343,0.011655917959734103,0.0003242578956692837,0.20994025813375325
tenant-dsk,0.05221250317242211,,0.018304010726463985,0.00010820227068394087,0.6237740289405616
tenant-mem,0.1808287022056685,2.3351455807795147e-06,,0.00018268014240133197,0.5392557338217465
tenant-ntk,0.04345644434228415,0.028345064421098753,0.03951188318117746,,0.17497941639124823
tenant-nsy,0.1985791481499782,9.370625751508911e-06,0.1326230905236915,0.0391527974221396,
