tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant,round_id
tenant-cpu,cpu_usage,2-CPU-Noise,2.511477175700821,0.2367222385813171,337,3.7862887194837556,0.31093434985375473,331,-33.66915832970999,-4.618890935652598,7.894091271097462e-258,True,round-6
tenant-cpu,cpu_usage,3-Memory-Noise,2.8582882595882704,0.2157291105276924,351,3.7862887194837556,0.31093434985375473,331,-24.509500691801815,-3.4858613691340232,3.9616127535371336e-192,True,round-6
tenant-cpu,cpu_usage,4-Network-Noise,2.3448673959720994,0.28006161938598834,349,3.7862887194837556,0.31093434985375473,331,-38.06950368296763,-4.878049039020691,2.408573739370916e-283,True,round-6
tenant-cpu,cpu_usage,5-Disk-Noise,3.2906539326631608,0.26435733675364576,351,3.7862887194837556,0.31093434985375473,331,-13.090253373181021,-1.7215308405547796,1.452075887874083e-82,True,round-6
tenant-cpu,cpu_usage,6-Combined-Noise,1.5987650278997232,0.18056238524617022,347,3.7862887194837556,0.31093434985375473,331,-57.77487808384279,-8.654850485813462,0.0,True,round-6
tenant-cpu,cpu_usage,7-Recovery,3.591850563941725,0.47790423991498115,346,3.7862887194837556,0.31093434985375473,331,-5.135323002217895,-0.4801311154159589,5.745427055939146e-10,True,round-6
tenant-cpu,disk_io_total,2-CPU-Noise,283801.2225274978,36067.40895067728,337,286576.127575059,53349.349716425386,331,-0.9682959536936387,-0.06104157326831174,0.43209603865712376,False,round-6
tenant-cpu,disk_io_total,3-Memory-Noise,288410.21306012315,36670.1149280115,352,286576.127575059,53349.349716425386,331,0.6399993958267708,0.04028987107376869,0.6029479313915911,False,round-6
tenant-cpu,disk_io_total,4-Network-Noise,287440.54330572777,37106.050705959955,349,286576.127575059,53349.349716425386,331,0.3016356379658145,0.018899120671978745,0.8072648932904445,False,round-6
tenant-cpu,disk_io_total,5-Disk-Noise,284561.2861682217,50447.95938025018,351,286576.127575059,53349.349716425386,331,-0.7030737081579199,-0.03883937480141692,0.6129536388637298,False,round-6
tenant-cpu,disk_io_total,6-Combined-Noise,275214.9903778195,38952.49975779995,347,286576.127575059,53349.349716425386,331,-3.9644394993312306,-0.24411399120685154,0.0016878234399268005,True,round-6
tenant-cpu,disk_io_total,7-Recovery,286951.44112264627,42058.28757898469,347,286576.127575059,53349.349716425386,331,0.13096469366205468,0.007834728009061967,0.9192553506355159,False,round-6
tenant-cpu,memory_usage,2-CPU-Noise,252617652.03560832,54141027.08785275,337,243459730.9486405,46945394.73366694,331,3.7615752926711945,0.18061741864268077,0.019740579637151662,True,round-6
tenant-cpu,memory_usage,3-Memory-Noise,269453696.0,46028360.51545577,352,243459730.9486405,46945394.73366694,331,10.676905355178885,0.5593107289674519,8.061793892238292e-13,True,round-6
tenant-cpu,memory_usage,4-Network-Noise,262693239.5644699,52544336.64846752,349,243459730.9486405,46945394.73366694,331,7.900077988620981,0.3854586248775309,6.015336527583633e-07,True,round-6
tenant-cpu,memory_usage,5-Disk-Noise,298188473.25356126,49306332.773884505,351,243459730.9486405,46945394.73366694,331,22.479587113511666,1.1360394676708805,2.088781687450101e-43,True,round-6
tenant-cpu,memory_usage,6-Combined-Noise,299622919.37752163,48276608.11892186,347,243459730.9486405,46945394.73366694,331,23.06877946921298,1.1791210017860017,7.084159665104473e-46,True,round-6
tenant-cpu,memory_usage,7-Recovery,287299637.1181556,44036971.1107866,347,243459730.9486405,46945394.73366694,331,18.00704617502573,0.9639380105865476,1.7360046644875227e-32,True,round-6
tenant-cpu,network_throughput,2-CPU-Noise,10505.861472498265,1462.5849399422923,337,11126.262274540988,1856.66814875847,331,-5.576003753410687,-0.3716045306894163,2.0652331431810234e-06,True,round-6
tenant-cpu,network_throughput,3-Memory-Noise,10360.084622923929,1542.0408071476043,351,11126.262274540988,1856.66814875847,331,-6.886208797811823,-0.45016128026817226,8.109314983551956e-09,True,round-6
tenant-cpu,network_throughput,4-Network-Noise,10364.201056586178,1506.7782788919458,349,11126.262274540988,1856.66814875847,331,-6.849211344752777,-0.4519474217101149,7.494331330858205e-09,True,round-6
tenant-cpu,network_throughput,5-Disk-Noise,10612.60247824331,1886.1093722384553,351,11126.262274540988,1856.66814875847,331,-4.616642890695011,-0.27440857271175206,0.0003636670605033881,True,round-6
tenant-cpu,network_throughput,6-Combined-Noise,9998.579016773136,1540.2598852697429,347,11126.262274540988,1856.66814875847,331,-10.135328737919535,-0.6625310331580567,6.818059979155988e-17,True,round-6
tenant-cpu,network_throughput,7-Recovery,10451.466363035306,1689.1190223644614,346,11126.262274540988,1856.66814875847,331,-6.064893086780309,-0.3805931412107993,9.913346878035898e-07,True,round-6
tenant-dsk,cpu_usage,2-CPU-Noise,0.8918786045705308,0.09116736967603978,337,0.9239061251219524,0.12496019302158844,331,-3.46653406450726,-0.2932218641286273,0.00017328009258732766,True,round-6
tenant-dsk,cpu_usage,3-Memory-Noise,0.9008936602571493,0.08357550328077842,351,0.9239061251219524,0.12496019302158844,331,-2.49077955422857,-0.21770951338590686,0.005126396940911753,True,round-6
tenant-dsk,cpu_usage,4-Network-Noise,0.8871423195872656,0.09076028701675924,349,0.9239061251219524,0.12496019302158844,331,-3.979171101375048,-0.3380330551817937,1.4647563621630843e-05,True,round-6
tenant-dsk,cpu_usage,5-Disk-Noise,0.9340522801628165,0.14971943405687857,351,0.9239061251219524,0.12496019302158844,331,1.098180298298691,0.07338524591431168,0.3359630339074503,False,round-6
tenant-dsk,cpu_usage,6-Combined-Noise,0.8825179381776362,0.08269704687192328,347,0.9239061251219524,0.12496019302158844,331,-4.479696131341592,-0.392431778772974,5.646236188198346e-07,True,round-6
tenant-dsk,cpu_usage,7-Recovery,0.8851087410029305,0.11669439507469885,346,0.9239061251219524,0.12496019302158844,331,-4.199277725743054,-0.3211540935875096,3.437618167634126e-05,True,round-6
tenant-dsk,disk_io_total,2-CPU-Noise,12506743.186508905,1724047.8050169172,337,18919829.311712846,34691746.380203664,331,-33.896109840873365,-0.26228635502724756,0.0008728982337404306,True,round-6
tenant-dsk,disk_io_total,3-Memory-Noise,12806707.752898254,1574030.447095525,352,18919829.311712846,34691746.380203664,331,-32.31065914019687,-0.2528590527627394,0.001493053866427357,True,round-6
tenant-dsk,disk_io_total,4-Network-Noise,12968049.272647696,1568526.9786887313,349,18919829.311712846,34691746.380203664,331,-31.457895000038587,-0.24564672419569622,0.0019786507463124643,True,round-6
tenant-dsk,disk_io_total,5-Disk-Noise,6910774.746207891,1878922.529930497,351,18919829.311712846,34691746.380203664,331,-63.4733768875516,-0.4961415682850533,1.0060509198824533e-09,True,round-6
tenant-dsk,disk_io_total,6-Combined-Noise,6700113.309847821,638488.5047492579,347,18919829.311712846,34691746.380203664,331,-64.58681947146357,-0.5040506985860561,5.102260843029361e-10,True,round-6
tenant-dsk,disk_io_total,7-Recovery,12294070.457676679,3240502.943205339,347,18919829.311712846,34691746.380203664,331,-35.02018303058531,-0.2721124235459514,0.0006090811983670614,True,round-6
tenant-dsk,memory_usage,2-CPU-Noise,511935424.189911,43594086.686065614,337,500452460.27794564,49372109.05239618,331,2.294516427312169,0.24669714097189174,0.0015197886130169096,True,round-6
tenant-dsk,memory_usage,3-Memory-Noise,528340957.09090906,42426725.987174965,352,500452460.27794564,49372109.05239618,331,5.572656551128647,0.6072790479948623,1.2336229752486092e-14,True,round-6
tenant-dsk,memory_usage,4-Network-Noise,518197881.76504296,44617745.531257324,349,500452460.27794564,49372109.05239618,331,3.545875561735018,0.37762692140182413,1.1552481608020167e-06,True,round-6
tenant-dsk,memory_usage,5-Disk-Noise,546125339.7150997,49458307.13849182,351,500452460.27794564,49372109.05239618,331,9.126317295310699,0.9242436135142951,1.7021487497842104e-30,True,round-6
tenant-dsk,memory_usage,6-Combined-Noise,555913086.1556196,50523478.695054166,347,500452460.27794564,49372109.05239618,331,11.082096758375766,1.1099954134954861,1.838513140242733e-41,True,round-6
tenant-dsk,memory_usage,7-Recovery,545561597.0489913,43880141.942572966,347,500452460.27794564,49372109.05239618,331,9.013670698310202,0.9671357746919411,1.479725597859289e-32,True,round-6
tenant-dsk,network_throughput,2-CPU-Noise,10232.764331004695,1520.1428797007186,337,12645.169767444175,10368.273658407516,331,-19.077683264090112,-0.32698106799738896,3.5634775549368715e-05,True,round-6
tenant-dsk,network_throughput,3-Memory-Noise,10260.126034225768,1269.1337089570545,351,12645.169767444175,10368.273658407516,331,-18.861302592859282,-0.32761500796934945,4.1075742564580967e-05,True,round-6
tenant-dsk,network_throughput,4-Network-Noise,10081.491670647963,1426.8477971311324,349,12645.169767444175,10368.273658407516,331,-20.27397135779521,-0.35093034984057503,1.11994578382216e-05,True,round-6
tenant-dsk,network_throughput,5-Disk-Noise,10615.672248789891,1891.3997036174903,351,12645.169767444175,10368.273658407516,331,-16.04958696465554,-0.27615161831668333,0.0005128273492538848,True,round-6
tenant-dsk,network_throughput,6-Combined-Noise,10208.64885066943,1278.2688737498936,347,12645.169767444175,10368.273658407516,331,-19.26839229195427,-0.33369275923967967,2.8274903543286913e-05,True,round-6
tenant-dsk,network_throughput,7-Recovery,10203.6976448317,1506.5588973345486,346,12645.169767444175,10368.273658407516,331,-19.307547209830318,-0.33311887667325285,2.859166766581828e-05,True,round-6
tenant-mem,cpu_usage,2-CPU-Noise,2.5211212009439925,0.23294127598765363,337,3.7445114077993504,0.283385090410208,331,-32.671557744681685,-4.720487550840203,6.628871999697521e-268,True,round-6
tenant-mem,cpu_usage,3-Memory-Noise,2.825056550352859,0.2480357472863843,351,3.7445114077993504,0.283385090410208,331,-24.55473511260726,-3.4594790634671853,1.2664658486035304e-202,True,round-6
tenant-mem,cpu_usage,4-Network-Noise,2.335815184488465,0.2738905633066492,349,3.7445114077993504,0.283385090410208,331,-37.62029460977864,-5.057206939202875,1.5060435838894177e-295,True,round-6
tenant-mem,cpu_usage,5-Disk-Noise,3.33899929703006,0.2570075097965748,351,3.7445114077993504,0.283385090410208,331,-10.82950661933248,-1.5011724115145175,1.6857093736793805e-67,True,round-6
tenant-mem,cpu_usage,6-Combined-Noise,1.6013539022193424,0.17743531268112436,347,3.7445114077993504,0.283385090410208,331,-57.2346368371606,-9.112199037171274,0.0,True,round-6
