tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1 - Baseline,round-2,164,0.16567910905968378,0.4752797479763362,0.0005320654619804,2.000646444503221,2.902123392256009,7.131884498859064
tenant-cpu,cpu_usage,2 - CPU Noise,round-2,167,0.0009964361262022993,0.00015702391729881165,0.0005435075323829,0.0012912733620289,-0.2522845904336617,-0.42150489744716024
tenant-cpu,cpu_usage,3 - Memory Noise,round-2,167,0.0010383278689496832,0.00014083244105122286,0.0006631111111112,0.0013523060806323,-0.14464320001144534,-0.31372241748124496
tenant-cpu,cpu_usage,4 - Network Noise,round-2,164,0.001066904758290277,0.00016787159331517495,0.0006195881943753,0.0014352891839853,-0.1906153114569148,-0.4640112930476721
tenant-cpu,cpu_usage,5 - Disk Noise,round-2,164,0.0010658102780993276,0.00017523672318232156,0.0003871,0.0013818892693166,-0.5860005824258454,0.6754972224633891
tenant-cpu,cpu_usage,6 - Combined Noise,round-2,164,0.0010646665577691164,0.00018121298139479162,0.0005357746629179,0.0014341544116867,-0.1828759516793856,-0.3110073890173113
tenant-cpu,cpu_usage,7 - Recovery,round-2,166,0.001015163988695753,0.00015346516258872664,0.0006443017694393,0.0013951705075421,-0.015742840503070156,-0.518786101707895
tenant-cpu,disk_throughput_total,1 - Baseline,round-2,164,65.28746061771119,296.8101673123578,0.0,1912.3860830527492,4.625480402565623,21.069587209596776
tenant-cpu,disk_throughput_total,2 - CPU Noise,round-2,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,3 - Memory Noise,round-2,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,4 - Network Noise,round-2,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,5 - Disk Noise,round-2,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,6 - Combined Noise,round-2,163,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,7 - Recovery,round-2,166,789.9552356866312,3654.315904977512,0.0,22019.654989546038,4.835378322111852,22.65681691965689
tenant-cpu,memory_usage,1 - Baseline,round-2,166,2723469.879518072,1548497.010104313,2146304.0,7467008.0,2.6955342654586745,5.411024499747304
tenant-cpu,memory_usage,2 - CPU Noise,round-2,167,2201857.5329341316,15835.33106154497,2179072.0,2310144.0,4.285111995295447,26.052030069779853
tenant-cpu,memory_usage,3 - Memory Noise,round-2,167,2199478.4191616764,13692.146970676957,2179072.0,2289664.0,3.4749154175059744,21.29779304641867
tenant-cpu,memory_usage,4 - Network Noise,round-2,164,2202698.926829268,10201.96028893211,2179072.0,2248704.0,0.7287097756723503,4.1023307034089065
tenant-cpu,memory_usage,5 - Disk Noise,round-2,164,2205845.8536585364,33634.14659984597,2179072.0,2498560.0,5.471873411313749,38.751574700284614
tenant-cpu,memory_usage,6 - Combined Noise,round-2,164,2204197.463414634,28847.45257392388,2187264.0,2543616.0,10.306562819915616,119.47071640840683
tenant-cpu,memory_usage,7 - Recovery,round-2,166,2830212.626506024,274628.2727861792,2187264.0,3260416.0,-1.776536028593221,1.5349198505730013
tenant-cpu,network_total_bandwidth,1 - Baseline,round-2,164,37.034095399623915,4.080962493954377,24.3,53.40209615704542,-0.14072779689769035,1.6880924404666011
