tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.1423028913850769,0.2599232193752878,0.19604667864114966
tenant-dsk,0.1423028913850769,1.0,0.1469553331703181,0.27561846818189817
tenant-mem,0.2599232193752878,0.1469553331703181,1.0,0.2374778531785812
tenant-ntk,0.19604667864114966,0.27561846818189817,0.2374778531785812,1.0
