tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2018425649.1044476,7999414738.694122,725705651.3651284,8517406703.333098,919354559.2330495
tenant-dsk,7999414738.694122,521640060612.93085,5635747882.249564,229449753856.58295,8656649570.349573
tenant-mem,725705651.3651284,5635747882.249564,1568709536.5781364,5349901959.9494705,569440658.7678877
tenant-nsy,8517406703.333098,229449753856.58295,5349901959.9494705,513092397615.69934,6965191109.044071
tenant-ntk,919354559.2330495,8656649570.349573,569440658.7678877,6965191109.044071,1725094960.8930864
