,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.4151500557775289,0.4383150690156956,0.2912579140041567,0.2656963745949858
tenant-dsk,0.5026643561862373,,0.46933134996209713,0.38827003901446505,0.2702435727285978
tenant-mem,0.5098492297752517,0.4227234199366087,,0.27273934021181284,0.30723478770949597
tenant-nsy,0.1563725712108574,0.14933936401062978,0.12945502244445134,,0.09800424446897917
tenant-ntk,0.18803832759770814,0.2138467462966004,0.19103204476875826,0.1809436854467688,
