,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.9984317592009644,0.4068785172033687,0.8454442011787382
tenant-dsk,0.9069932329626286,,0.9646247527602678,0.7509665503302029
tenant-mem,0.9016566185311892,0.9969780905904682,,0.6376363012700128
tenant-ntk,0.9078089604830563,0.9719742252154994,0.6354363058680278,
