,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.34466743134000155,0.3625892120848759,0.2927239630513223,0.3304190540416158
tenant-dsk,0.29189553910264515,,0.26410120869089193,0.221158115069597,0.22665267864362998
tenant-mem,0.40097717294007335,0.33483492488531486,,0.28761488586044104,0.3582444149530036
tenant-nsy,0.26120179126643317,0.21167243683720657,0.2869499181387248,,0.18844669031931194
tenant-ntk,0.27618287392717705,0.2537700166190204,0.25353032497381256,0.22672235153486456,
