,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3688219437872571,0.4429797005971035,0.2920812533991743,0.4978100990326816
tenant-dsk,0.3720520808237296,,0.3654294228249066,0.22203492601678557,0.3734267843619646
tenant-mem,0.454382572060372,0.3885958744278242,,0.34374922275032377,0.49113419391642554
tenant-nsy,0.1618938758341415,0.139603669169329,0.1240009620465691,,0.11277647113118663
tenant-ntk,0.4413558888917476,0.36256896742388145,0.45409616851293944,0.3094574971125808,
