,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.39368715996035186,0.3595606810974659,0.34300073189233143,0.3227095774575224
tenant-dsk,0.22923003856996596,,0.22385775964054697,0.17028172237634878,0.2854899735747996
tenant-mem,0.3572942642512825,0.2978500348197305,,0.24290343693543257,0.2786308367525143
tenant-nsy,0.27891879268819875,0.21871828470180105,0.2326790338153516,,0.19394021704812844
tenant-ntk,0.30346608190194857,0.31413024066924267,0.21573199350778782,0.2741137149758346,
