tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.1804513089359271,0.2622451276157225,0.2652290380661496,0.2633359153315252
tenant-dsk,0.1804513089359271,1.0,0.1947078472675818,0.2020532679745384,0.216835515304573
tenant-mem,0.2622451276157225,0.1947078472675818,1.0,0.2109314110828971,0.2279025876727874
tenant-nsy,0.2652290380661496,0.2020532679745384,0.2109314110828971,1.0,0.2190789141236934
tenant-ntk,0.2633359153315252,0.216835515304573,0.2279025876727874,0.2190789141236934,1.0
