target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.32583137399981077,0.3183997366252886,0.1857099806672991,0.3180762674528856
tenant-dsk,0.31820806948902247,0.0,0.28971318349899056,0.1990154414146665,0.323329261699899
tenant-mem,0.28525439546974307,0.31791786810518646,0.0,0.20672842617867673,0.3084040289200145
tenant-nsy,0.10728154931516888,0.11260934019344193,0.11526601071628553,0.0,0.12373136942747062
tenant-ntk,0.3073538347535394,0.32180743067058104,0.30966392827605155,0.21177692803249398,0.0
