target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.2230183015498351,0.21315977755085583,0.2279035863464903,0.19906067653308582
tenant-dsk,0.21800848861447278,0.0,0.21993204723738144,0.2416881973807606,0.21542349756266305
tenant-mem,0.1990147128273482,0.21967797278558812,0.0,0.22933055963368104,0.19235201464733284
tenant-nsy,0.22419318682364975,0.22842012062708955,0.22834092199753722,0.0,0.22114094043728624
tenant-ntk,0.19036610936586462,0.21316103661033606,0.19310605799470812,0.20772564858494166,0.0
