tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.2302965756124025,0.6664976314122449,-0.6595023108466644,0.2866539775988722
tenant-dsk,0.2302965756124025,1.0,0.2012389247234949,-0.1512559073249835,0.410661460466343
tenant-mem,0.6664976314122449,0.2012389247234949,1.0,-0.662015493581448,0.2439944287590423
tenant-nsy,-0.6595023108466644,-0.1512559073249835,-0.662015493581448,1.0,-0.0767550760515756
tenant-ntk,0.2866539775988722,0.410661460466343,0.2439944287590423,-0.0767550760515756,1.0
