tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.2026767370468122,0.2240987997336571,0.0136748710152191,0.2034671767896586
tenant-dsk,0.2026767370468122,1.0,0.1381300887606686,-0.0064547840500701,0.1923475562780888
tenant-mem,0.2240987997336571,0.1381300887606686,1.0,0.1087665144109512,0.1573202515942126
tenant-nsy,0.0136748710152191,-0.0064547840500701,0.1087665144109512,1.0,0.0372400530363143
tenant-ntk,0.2034671767896586,0.1923475562780888,0.1573202515942126,0.0372400530363143,1.0
