metric_name,metric_pretty,phase,value,proportion
disk_io_total,Disk I/O,1-Baseline,208015.1336966404,0.011281224818694601
disk_io_total,Disk I/O,1-Baseline,208475.9394300234,0.011482675261885577
disk_io_total,Disk I/O,1-Baseline,208558.50653600335,0.011684125705076551
disk_io_total,Disk I/O,1-Baseline,209419.6863700921,0.011885576148267527
disk_io_total,Disk I/O,1-Baseline,210534.7755911185,0.012087026591458501
disk_io_total,Disk I/O,1-Baseline,210868.81019732257,0.012288477034649477
disk_io_total,Disk I/O,1-Baseline,211263.08515818388,0.01248992747784045
disk_io_total,Disk I/O,1-Baseline,211689.305111086,0.012691377921031427
disk_io_total,Disk I/O,1-Baseline,212093.33010301075,0.0128928283642224
disk_io_total,Disk I/O,1-Baseline,212174.211553096,0.013094278807413377
disk_io_total,Disk I/O,1-Baseline,213592.8174538475,0.01329572925060435
disk_io_total,Disk I/O,1-Baseline,214024.9209814681,0.013497179693795327
disk_io_total,Disk I/O,1-Baseline,214192.92886424236,0.0136986301369863
disk_io_total,Disk I/O,1-Baseline,214376.85367883963,0.013900080580177276
disk_io_total,Disk I/O,1-Baseline,214685.9386352249,0.014101531023368252
disk_io_total,Disk I/O,1-Baseline,214971.18592859423,0.014302981466559226
disk_io_total,Disk I/O,1-Baseline,215982.5699974387,0.014504431909750202
disk_io_total,Disk I/O,1-Baseline,216099.5351504222,0.014705882352941176
disk_io_total,Disk I/O,1-Baseline,216343.6084943075,0.014907332796132152
disk_io_total,Disk I/O,1-Baseline,216568.9920964608,0.015108783239323126
disk_io_total,Disk I/O,1-Baseline,216585.21698052983,0.015310233682514102
disk_io_total,Disk I/O,1-Baseline,216736.50696534596,0.015511684125705076
disk_io_total,Disk I/O,1-Baseline,216955.3940199192,0.015713134568896052
disk_io_total,Disk I/O,1-Baseline,216983.91888246613,0.015914585012087028
disk_io_total,Disk I/O,1-Baseline,217483.3016233286,0.016116035455278
disk_io_total,Disk I/O,1-Baseline,217499.2255005269,0.016317485898468976
disk_io_total,Disk I/O,1-Baseline,217587.85428221757,0.016518936341659952
disk_io_total,Disk I/O,1-Baseline,217783.78570876288,0.016720386784850928
disk_io_total,Disk I/O,1-Baseline,218062.21505106828,0.016921837228041903
disk_io_total,Disk I/O,1-Baseline,218219.5546982346,0.017123287671232876
disk_io_total,Disk I/O,1-Baseline,218486.08299564896,0.01732473811442385
disk_io_total,Disk I/O,1-Baseline,218534.99898527173,0.017526188557614827
disk_io_total,Disk I/O,1-Baseline,218534.99898527173,0.017727639000805803
disk_io_total,Disk I/O,1-Baseline,218542.50922718924,0.017929089443996776
disk_io_total,Disk I/O,1-Baseline,218697.2276869724,0.01813053988718775
disk_io_total,Disk I/O,1-Baseline,218992.77956864264,0.018331990330378727
disk_io_total,Disk I/O,1-Baseline,219001.6353443109,0.018533440773569703
disk_io_total,Disk I/O,1-Baseline,219204.57651000016,0.018734891216760675
disk_io_total,Disk I/O,1-Baseline,219216.0111121929,0.01893634165995165
disk_io_total,Disk I/O,1-Baseline,219403.4038279732,0.019137792103142627
disk_io_total,Disk I/O,1-Baseline,219636.7704681689,0.019339242546333603
disk_io_total,Disk I/O,1-Baseline,219876.67736595895,0.019540692989524575
disk_io_total,Disk I/O,1-Baseline,219991.1729655394,0.01974214343271555
disk_io_total,Disk I/O,1-Baseline,220061.8691731197,0.019943593875906527
disk_io_total,Disk I/O,1-Baseline,220569.62320121087,0.020145044319097503
disk_io_total,Disk I/O,1-Baseline,220600.1699747005,0.02034649476228848
disk_io_total,Disk I/O,1-Baseline,220650.57889885857,0.02054794520547945
disk_io_total,Disk I/O,1-Baseline,220743.18529143173,0.020749395648670427
disk_io_total,Disk I/O,1-Baseline,220955.97074244247,0.020950846091861403
disk_io_total,Disk I/O,1-Baseline,221007.4769978325,0.02115229653505238
disk_io_total,Disk I/O,1-Baseline,221192.9475149568,0.02135374697824335
disk_io_total,Disk I/O,1-Baseline,221249.8965173306,0.021555197421434327
disk_io_total,Disk I/O,1-Baseline,221256.0900627782,0.021756647864625302
disk_io_total,Disk I/O,1-Baseline,221271.1317008858,0.021958098307816278
disk_io_total,Disk I/O,1-Baseline,221373.18771170155,0.02215954875100725
disk_io_total,Disk I/O,1-Baseline,221380.31323980103,0.022360999194198226
disk_io_total,Disk I/O,1-Baseline,221500.98379010093,0.022562449637389202
disk_io_total,Disk I/O,1-Baseline,221628.0387273872,0.022763900080580178
disk_io_total,Disk I/O,1-Baseline,222002.6390218194,0.022965350523771154
disk_io_total,Disk I/O,1-Baseline,222147.90308169485,0.023166800966962126
disk_io_total,Disk I/O,1-Baseline,222291.80713823767,0.023368251410153102
disk_io_total,Disk I/O,1-Baseline,222443.4615900921,0.023569701853344078
disk_io_total,Disk I/O,1-Baseline,222592.40665466897,0.023771152296535054
disk_io_total,Disk I/O,1-Baseline,223000.4576799296,0.023972602739726026
disk_io_total,Disk I/O,1-Baseline,223055.7495832793,0.024174053182917002
disk_io_total,Disk I/O,1-Baseline,223194.15970107925,0.024375503626107978
disk_io_total,Disk I/O,1-Baseline,223268.7406118405,0.024576954069298954
disk_io_total,Disk I/O,1-Baseline,223456.05959935157,0.024778404512489926
disk_io_total,Disk I/O,1-Baseline,223460.1741191877,0.0249798549556809
disk_io_total,Disk I/O,1-Baseline,223476.0941788148,0.025181305398871878
disk_io_total,Disk I/O,1-Baseline,223492.63759003105,0.025382755842062853
disk_io_total,Disk I/O,1-Baseline,223600.7830415953,0.02558420628525383
disk_io_total,Disk I/O,1-Baseline,223732.47303333043,0.0257856567284448
disk_io_total,Disk I/O,1-Baseline,224325.4854894986,0.025987107171635777
disk_io_total,Disk I/O,1-Baseline,224332.5695005501,0.026188557614826753
disk_io_total,Disk I/O,1-Baseline,224559.32511937275,0.02639000805801773
disk_io_total,Disk I/O,1-Baseline,224570.6234981233,0.0265914585012087
disk_io_total,Disk I/O,1-Baseline,224587.7327701405,0.026792908944399677
disk_io_total,Disk I/O,1-Baseline,224676.1220535254,0.026994359387590653
disk_io_total,Disk I/O,1-Baseline,224804.1942939217,0.02719580983078163
disk_io_total,Disk I/O,1-Baseline,224810.1312098337,0.0273972602739726
disk_io_total,Disk I/O,1-Baseline,224860.4704014439,0.027598710717163577
disk_io_total,Disk I/O,1-Baseline,225010.15976415563,0.027800161160354553
disk_io_total,Disk I/O,1-Baseline,225116.44472093944,0.02800161160354553
disk_io_total,Disk I/O,1-Baseline,225385.15882731057,0.028203062046736505
disk_io_total,Disk I/O,1-Baseline,225410.92699482595,0.028404512489927477
disk_io_total,Disk I/O,1-Baseline,225507.6090445085,0.028605962933118453
disk_io_total,Disk I/O,1-Baseline,225576.31659724505,0.02880741337630943
disk_io_total,Disk I/O,1-Baseline,226370.6281036409,0.029008863819500404
disk_io_total,Disk I/O,1-Baseline,226601.7894101778,0.029210314262691377
disk_io_total,Disk I/O,1-Baseline,226959.98893428108,0.029411764705882353
disk_io_total,Disk I/O,1-Baseline,227028.9129974241,0.02961321514907333
disk_io_total,Disk I/O,1-Baseline,227046.8361298618,0.029814665592264304
disk_io_total,Disk I/O,1-Baseline,227118.49075123345,0.030016116035455277
disk_io_total,Disk I/O,1-Baseline,227118.49075123345,0.030217566478646252
disk_io_total,Disk I/O,1-Baseline,227143.21002701944,0.030419016921837228
disk_io_total,Disk I/O,1-Baseline,227197.2180219153,0.030620467365028204
disk_io_total,Disk I/O,1-Baseline,227246.9134159532,0.030821917808219176
disk_io_total,Disk I/O,1-Baseline,227496.3222836685,0.031023368251410152
disk_io_total,Disk I/O,1-Baseline,227839.1811183669,0.031224818694601128
disk_io_total,Disk I/O,1-Baseline,228128.20341657868,0.031426269137792104
disk_io_total,Disk I/O,1-Baseline,228329.9922527792,0.03162771958098308
disk_io_total,Disk I/O,1-Baseline,228348.5823639569,0.031829170024174055
disk_io_total,Disk I/O,1-Baseline,228395.1654041773,0.03203062046736503
disk_io_total,Disk I/O,1-Baseline,228648.1218144636,0.032232070910556
disk_io_total,Disk I/O,1-Baseline,228723.56116244037,0.032433521353746976
disk_io_total,Disk I/O,1-Baseline,229005.913670726,0.03263497179693795
disk_io_total,Disk I/O,1-Baseline,229119.82748925296,0.03283642224012893
disk_io_total,Disk I/O,1-Baseline,229192.0994512344,0.033037872683319904
disk_io_total,Disk I/O,1-Baseline,229466.63839267305,0.03323932312651088
disk_io_total,Disk I/O,1-Baseline,229857.43069755705,0.033440773569701855
disk_io_total,Disk I/O,1-Baseline,229909.30214010368,0.03364222401289283
disk_io_total,Disk I/O,1-Baseline,230036.1917918124,0.03384367445608381
disk_io_total,Disk I/O,1-Baseline,230059.94629880597,0.034045124899274776
disk_io_total,Disk I/O,1-Baseline,230166.4652310214,0.03424657534246575
disk_io_total,Disk I/O,1-Baseline,230203.1335093325,0.03444802578565673
disk_io_total,Disk I/O,1-Baseline,230232.16214464317,0.0346494762288477
disk_io_total,Disk I/O,1-Baseline,230236.8140619647,0.03485092667203868
disk_io_total,Disk I/O,1-Baseline,230247.95430592704,0.035052377115229655
disk_io_total,Disk I/O,1-Baseline,230317.2693529671,0.03525382755842063
disk_io_total,Disk I/O,1-Baseline,230352.0180108309,0.035455278001611606
disk_io_total,Disk I/O,1-Baseline,230425.63240856255,0.035656728444802575
disk_io_total,Disk I/O,1-Baseline,230570.98944266967,0.03585817888799355
disk_io_total,Disk I/O,1-Baseline,230814.12442181376,0.03605962933118453
disk_io_total,Disk I/O,1-Baseline,231048.93021928176,0.0362610797743755
disk_io_total,Disk I/O,1-Baseline,231102.8031256859,0.03646253021756648
disk_io_total,Disk I/O,1-Baseline,231483.18598445493,0.036663980660757454
disk_io_total,Disk I/O,1-Baseline,231508.28700517875,0.03686543110394843
disk_io_total,Disk I/O,1-Baseline,231537.8993753221,0.037066881547139406
disk_io_total,Disk I/O,1-Baseline,231739.167606913,0.03726833199033038
disk_io_total,Disk I/O,1-Baseline,231853.55387549996,0.03746978243352135
disk_io_total,Disk I/O,1-Baseline,232056.3556090222,0.03767123287671233
disk_io_total,Disk I/O,1-Baseline,232154.81465000764,0.0378726833199033
disk_io_total,Disk I/O,1-Baseline,232212.87921088887,0.03807413376309428
disk_io_total,Disk I/O,1-Baseline,232317.9383451957,0.038275584206285254
disk_io_total,Disk I/O,1-Baseline,232367.0570334273,0.03847703464947623
disk_io_total,Disk I/O,1-Baseline,232434.76652361985,0.038678485092667206
disk_io_total,Disk I/O,1-Baseline,232743.7128370673,0.03887993553585818
disk_io_total,Disk I/O,1-Baseline,232808.11255128123,0.03908138597904915
disk_io_total,Disk I/O,1-Baseline,232818.60434456007,0.039282836422240126
disk_io_total,Disk I/O,1-Baseline,233345.7428645388,0.0394842868654311
disk_io_total,Disk I/O,1-Baseline,233412.4406966022,0.03968573730862208
disk_io_total,Disk I/O,1-Baseline,233430.16366968123,0.039887187751813054
disk_io_total,Disk I/O,1-Baseline,233583.15039010192,0.04008863819500403
disk_io_total,Disk I/O,1-Baseline,234017.7612043814,0.040290088638195005
disk_io_total,Disk I/O,1-Baseline,234164.9501167956,0.04049153908138598
disk_io_total,Disk I/O,1-Baseline,234190.48844479825,0.04069298952457696
disk_io_total,Disk I/O,1-Baseline,234219.61562002788,0.040894439967767926
disk_io_total,Disk I/O,1-Baseline,234255.62210670335,0.0410958904109589
disk_io_total,Disk I/O,1-Baseline,234379.39553099783,0.04129734085414988
disk_io_total,Disk I/O,1-Baseline,234406.72160019376,0.041498791297340853
disk_io_total,Disk I/O,1-Baseline,234423.23157956864,0.04170024174053183
disk_io_total,Disk I/O,1-Baseline,234539.4433688483,0.041901692183722805
disk_io_total,Disk I/O,1-Baseline,234619.5079778951,0.04210314262691378
disk_io_total,Disk I/O,1-Baseline,234748.72851755127,0.04230459307010476
disk_io_total,Disk I/O,1-Baseline,234861.8052334193,0.04250604351329573
disk_io_total,Disk I/O,1-Baseline,235016.33499693612,0.0427074939564867
disk_io_total,Disk I/O,1-Baseline,235059.6936957712,0.04290894439967768
disk_io_total,Disk I/O,1-Baseline,235074.9925201744,0.04311039484286865
disk_io_total,Disk I/O,1-Baseline,235159.55579670827,0.04331184528605963
disk_io_total,Disk I/O,1-Baseline,235188.9193356967,0.043513295729250605
disk_io_total,Disk I/O,1-Baseline,235532.86894075404,0.04371474617244158
disk_io_total,Disk I/O,1-Baseline,235661.133632054,0.043916196615632556
disk_io_total,Disk I/O,1-Baseline,235700.81335424425,0.04411764705882353
disk_io_total,Disk I/O,1-Baseline,235918.97284688387,0.0443190975020145
disk_io_total,Disk I/O,1-Baseline,236025.41825972352,0.04452054794520548
disk_io_total,Disk I/O,1-Baseline,236025.41825972352,0.04472199838839645
disk_io_total,Disk I/O,1-Baseline,236182.3319148936,0.04492344883158743
disk_io_total,Disk I/O,1-Baseline,236396.33593298035,0.045124899274778404
disk_io_total,Disk I/O,1-Baseline,236644.5325816036,0.04532634971796938
disk_io_total,Disk I/O,1-Baseline,236708.08801223987,0.045527800161160356
disk_io_total,Disk I/O,1-Baseline,236935.3672702516,0.04572925060435133
disk_io_total,Disk I/O,1-Baseline,237079.6594869177,0.04593070104754231
disk_io_total,Disk I/O,1-Baseline,237112.1872714118,0.04613215149073328
disk_io_total,Disk I/O,1-Baseline,237177.03259775456,0.04633360193392425
disk_io_total,Disk I/O,1-Baseline,237179.01919873935,0.04653505237711523
disk_io_total,Disk I/O,1-Baseline,237323.06816100996,0.046736502820306204
disk_io_total,Disk I/O,1-Baseline,237336.7823156474,0.04693795326349718
disk_io_total,Disk I/O,1-Baseline,237354.9979497058,0.047139403706688156
disk_io_total,Disk I/O,1-Baseline,237405.8083103022,0.04734085414987913
disk_io_total,Disk I/O,1-Baseline,237489.15157331675,0.04754230459307011
disk_io_total,Disk I/O,1-Baseline,237547.2442691125,0.047743755036261076
disk_io_total,Disk I/O,1-Baseline,237628.208440178,0.04794520547945205
disk_io_total,Disk I/O,1-Baseline,237669.1980032996,0.04814665592264303
disk_io_total,Disk I/O,1-Baseline,237827.49933641555,0.048348106365834004
disk_io_total,Disk I/O,1-Baseline,237894.158314783,0.04854955680902498
disk_io_total,Disk I/O,1-Baseline,238223.27405809145,0.048751007252215955
disk_io_total,Disk I/O,1-Baseline,238614.34434245623,0.04895245769540693
disk_io_total,Disk I/O,1-Baseline,238696.4212838609,0.04915390813859791
disk_io_total,Disk I/O,1-Baseline,238763.72272817884,0.04935535858178888
disk_io_total,Disk I/O,1-Baseline,238838.92909981127,0.04955680902497985
disk_io_total,Disk I/O,1-Baseline,238898.0187866698,0.04975825946817083
disk_io_total,Disk I/O,1-Baseline,238899.91338037667,0.0499597099113618
disk_io_total,Disk I/O,1-Baseline,238908.6253603153,0.05016116035455278
disk_io_total,Disk I/O,1-Baseline,239017.78784517432,0.050362610797743755
disk_io_total,Disk I/O,1-Baseline,239033.35392305136,0.05056406124093473
disk_io_total,Disk I/O,1-Baseline,239036.1370013103,0.05076551168412571
disk_io_total,Disk I/O,1-Baseline,239284.69706688373,0.05096696212731668
disk_io_total,Disk I/O,1-Baseline,239348.966430248,0.05116841257050766
disk_io_total,Disk I/O,1-Baseline,239384.2221080902,0.05136986301369863
disk_io_total,Disk I/O,1-Baseline,239413.15006942305,0.0515713134568896
disk_io_total,Disk I/O,1-Baseline,239444.6672887781,0.05177276390008058
disk_io_total,Disk I/O,1-Baseline,239518.16419067368,0.051974214343271555
disk_io_total,Disk I/O,1-Baseline,239551.50336896375,0.05217566478646253
disk_io_total,Disk I/O,1-Baseline,239674.495267984,0.052377115229653506
disk_io_total,Disk I/O,1-Baseline,239699.4370548796,0.05257856567284448
disk_io_total,Disk I/O,1-Baseline,239862.1977065079,0.05278001611603546
disk_io_total,Disk I/O,1-Baseline,240022.9048597884,0.05298146655922643
disk_io_total,Disk I/O,1-Baseline,240093.94783114432,0.0531829170024174
disk_io_total,Disk I/O,1-Baseline,240152.8888214741,0.05338436744560838
disk_io_total,Disk I/O,1-Baseline,240166.28590939895,0.053585817888799354
disk_io_total,Disk I/O,1-Baseline,240195.71822259616,0.05378726833199033
disk_io_total,Disk I/O,1-Baseline,240591.04277433496,0.053988718775181306
disk_io_total,Disk I/O,1-Baseline,240701.7027189204,0.05419016921837228
disk_io_total,Disk I/O,1-Baseline,240734.0688140829,0.05439161966156326
disk_io_total,Disk I/O,1-Baseline,240852.31584066915,0.054593070104754234
disk_io_total,Disk I/O,1-Baseline,240993.18421190276,0.0547945205479452
disk_io_total,Disk I/O,1-Baseline,241044.83137335448,0.05499597099113618
disk_io_total,Disk I/O,1-Baseline,241046.21547608345,0.055197421434327154
disk_io_total,Disk I/O,1-Baseline,241141.7200425533,0.05539887187751813
disk_io_total,Disk I/O,1-Baseline,241195.25976907407,0.055600322320709106
disk_io_total,Disk I/O,1-Baseline,241206.3310287385,0.05580177276390008
disk_io_total,Disk I/O,1-Baseline,241328.09889759764,0.05600322320709106
disk_io_total,Disk I/O,1-Baseline,241330.89629873057,0.05620467365028203
disk_io_total,Disk I/O,1-Baseline,241366.9699739484,0.05640612409347301
disk_io_total,Disk I/O,1-Baseline,241582.66069484747,0.05660757453666398
disk_io_total,Disk I/O,1-Baseline,241700.5069035625,0.056809024979854954
disk_io_total,Disk I/O,1-Baseline,241879.5495883232,0.05701047542304593
disk_io_total,Disk I/O,1-Baseline,241891.68845234936,0.057211925866236905
disk_io_total,Disk I/O,1-Baseline,241948.19278876693,0.05741337630942788
disk_io_total,Disk I/O,1-Baseline,241958.02349776923,0.05761482675261886
disk_io_total,Disk I/O,1-Baseline,242037.63677683065,0.05781627719580983
disk_io_total,Disk I/O,1-Baseline,242216.72413742568,0.05801772763900081
disk_io_total,Disk I/O,1-Baseline,242216.72413742568,0.05821917808219178
disk_io_total,Disk I/O,1-Baseline,242227.30808682827,0.05842062852538275
disk_io_total,Disk I/O,1-Baseline,242231.1701665498,0.05862207896857373
disk_io_total,Disk I/O,1-Baseline,242300.3518410529,0.058823529411764705
disk_io_total,Disk I/O,1-Baseline,242300.3518410529,0.05902497985495568
disk_io_total,Disk I/O,1-Baseline,242317.08601239847,0.05922643029814666
disk_io_total,Disk I/O,1-Baseline,242321.7971590324,0.05942788074133763
disk_io_total,Disk I/O,1-Baseline,242421.80249183916,0.05962933118452861
disk_io_total,Disk I/O,1-Baseline,242561.086120072,0.059830781627719584
disk_io_total,Disk I/O,1-Baseline,242662.98081422504,0.06003223207091055
disk_io_total,Disk I/O,1-Baseline,242819.46965879697,0.06023368251410153
disk_io_total,Disk I/O,1-Baseline,242930.47228123268,0.060435132957292505
disk_io_total,Disk I/O,1-Baseline,243112.53234883293,0.06063658340048348
disk_io_total,Disk I/O,1-Baseline,243186.1859071876,0.060838033843674456
disk_io_total,Disk I/O,1-Baseline,243249.03997623216,0.06103948428686543
disk_io_total,Disk I/O,1-Baseline,243397.98492324905,0.06124093473005641
disk_io_total,Disk I/O,1-Baseline,243399.4961623837,0.061442385173247384
disk_io_total,Disk I/O,1-Baseline,243466.1802985053,0.06164383561643835
disk_io_total,Disk I/O,1-Baseline,243482.16245982252,0.06184528605962933
disk_io_total,Disk I/O,1-Baseline,243516.6496733551,0.062046736502820304
disk_io_total,Disk I/O,1-Baseline,243656.60224092295,0.06224818694601128
disk_io_total,Disk I/O,1-Baseline,243727.8459984047,0.062449637389202256
disk_io_total,Disk I/O,1-Baseline,243813.21933162052,0.06265108783239323
disk_io_total,Disk I/O,1-Baseline,244009.45638618237,0.06285253827558421
disk_io_total,Disk I/O,1-Baseline,244155.41130155037,0.06305398871877518
disk_io_total,Disk I/O,1-Baseline,244155.66255572595,0.06325543916196616
disk_io_total,Disk I/O,1-Baseline,244183.06261384697,0.06345688960515714
disk_io_total,Disk I/O,1-Baseline,244245.004292188,0.06365834004834811
disk_io_total,Disk I/O,1-Baseline,244255.38783764583,0.06385979049153909
disk_io_total,Disk I/O,1-Baseline,244268.05604124948,0.06406124093473006
disk_io_total,Disk I/O,1-Baseline,244383.6297705013,0.06426269137792102
disk_io_total,Disk I/O,1-Baseline,244392.4242570804,0.064464141821112
disk_io_total,Disk I/O,1-Baseline,244511.29968690863,0.06466559226430298
disk_io_total,Disk I/O,1-Baseline,244642.78398417792,0.06486704270749395
disk_io_total,Disk I/O,1-Baseline,244644.1238562168,0.06506849315068493
disk_io_total,Disk I/O,1-Baseline,244702.6904973653,0.0652699435938759
disk_io_total,Disk I/O,1-Baseline,244750.0861449464,0.06547139403706688
disk_io_total,Disk I/O,1-Baseline,244771.65754697824,0.06567284448025786
disk_io_total,Disk I/O,1-Baseline,244858.71342069592,0.06587429492344883
disk_io_total,Disk I/O,1-Baseline,244938.57422361115,0.06607574536663981
disk_io_total,Disk I/O,1-Baseline,244961.79002538155,0.06627719580983078
disk_io_total,Disk I/O,1-Baseline,245185.65796198335,0.06647864625302176
disk_io_total,Disk I/O,1-Baseline,245209.4609806491,0.06668009669621273
disk_io_total,Disk I/O,1-Baseline,245256.3132639167,0.06688154713940371
disk_io_total,Disk I/O,1-Baseline,245313.5543525008,0.06708299758259469
disk_io_total,Disk I/O,1-Baseline,245435.24019359337,0.06728444802578566
disk_io_total,Disk I/O,1-Baseline,245506.18543646543,0.06748589846897664
disk_io_total,Disk I/O,1-Baseline,245573.93937398784,0.06768734891216761
disk_io_total,Disk I/O,1-Baseline,245614.68684880988,0.06788879935535858
disk_io_total,Disk I/O,1-Baseline,245752.39607104444,0.06809024979854955
disk_io_total,Disk I/O,1-Baseline,245813.1144782944,0.06829170024174053
disk_io_total,Disk I/O,1-Baseline,245831.78103543224,0.0684931506849315
disk_io_total,Disk I/O,1-Baseline,245894.46195742345,0.06869460112812248
disk_io_total,Disk I/O,1-Baseline,245992.2621857003,0.06889605157131345
disk_io_total,Disk I/O,1-Baseline,246045.17390358375,0.06909750201450443
disk_io_total,Disk I/O,1-Baseline,246123.00156852184,0.0692989524576954
disk_io_total,Disk I/O,1-Baseline,246138.01471424027,0.06950040290088638
disk_io_total,Disk I/O,1-Baseline,246144.76751812248,0.06970185334407736
disk_io_total,Disk I/O,1-Baseline,246628.06325112403,0.06990330378726833
disk_io_total,Disk I/O,1-Baseline,246705.54798492437,0.07010475423045931
disk_io_total,Disk I/O,1-Baseline,246960.9203927758,0.07030620467365029
disk_io_total,Disk I/O,1-Baseline,247059.784830396,0.07050765511684126
disk_io_total,Disk I/O,1-Baseline,247148.5388349779,0.07070910556003224
disk_io_total,Disk I/O,1-Baseline,247201.94832812904,0.07091055600322321
disk_io_total,Disk I/O,1-Baseline,247223.99978852613,0.07111200644641419
disk_io_total,Disk I/O,1-Baseline,247413.3833359496,0.07131345688960515
disk_io_total,Disk I/O,1-Baseline,247423.13353333104,0.07151490733279613
disk_io_total,Disk I/O,1-Baseline,247542.7748733546,0.0717163577759871
disk_io_total,Disk I/O,1-Baseline,247605.66596935052,0.07191780821917808
disk_io_total,Disk I/O,1-Baseline,247647.34228677867,0.07211925866236905
disk_io_total,Disk I/O,1-Baseline,247692.0857694363,0.07232070910556003
disk_io_total,Disk I/O,1-Baseline,247790.59402695225,0.072522159548751
disk_io_total,Disk I/O,1-Baseline,247953.66791722117,0.07272360999194198
disk_io_total,Disk I/O,1-Baseline,248128.554854994,0.07292506043513296
disk_io_total,Disk I/O,1-Baseline,248148.80128194927,0.07312651087832393
disk_io_total,Disk I/O,1-Baseline,248170.93314911192,0.07332796132151491
disk_io_total,Disk I/O,1-Baseline,248231.86046592187,0.07352941176470588
disk_io_total,Disk I/O,1-Baseline,248236.6090372015,0.07373086220789686
disk_io_total,Disk I/O,1-Baseline,248251.1661336228,0.07393231265108784
