tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.1728776248964066,0.2602372996534587,0.1609050820880205,0.0413537646394091
tenant-dsk,0.1728776248964066,1.0,0.2318852349490258,0.209732242195273,0.1387028085959561
tenant-mem,0.2602372996534587,0.2318852349490258,1.0,0.2172871554506371,0.1219156933302224
tenant-nsy,0.1609050820880205,0.209732242195273,0.2172871554506371,1.0,0.064583383622237
tenant-ntk,0.0413537646394091,0.1387028085959561,0.1219156933302224,0.064583383622237,1.0
