target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.15221339725627278,0.1006075250332179,0.12346034249045786,0.19012121334990192
tenant-dsk,0.260583066622919,0.0,0.24311650752070688,0.1914224022337774,0.33494351738134465
tenant-mem,0.0971422335569991,0.16497523873908748,0.0,0.1213363712141693,0.17973609616148536
tenant-nsy,0.08860675512811407,0.08563523444314058,0.08586226758333948,0.0,0.11225665425244813
tenant-ntk,0.2455867711592443,0.3253306214208254,0.2575132848764292,0.21515297078078294,0.0
