target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.33032579406917295,0.349201051453306,0.3533852645261438,0.379722408703866
tenant-dsk,0.3230618321134662,0.0,0.3048885406998462,0.30298103381232644,0.3253917822069425
tenant-mem,0.3200322201934537,0.3121541445263157,0.0,0.3278507572751791,0.34742355375382467
tenant-nsy,0.3280518692547459,0.2855219153646744,0.34129060517759585,0.0,0.3304934658723579
tenant-ntk,0.3691875008472131,0.32393988074865,0.35259597152466127,0.3143478961375792,0.0
