target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.23132081883300326,0.19949450445149394,0.15934230190395413,0.2659282428369735
tenant-dsk,0.2966519439281775,0.0,0.27952909201156145,0.18367239121967666,0.32869286246196566
tenant-mem,0.1966349795184218,0.2219295309735908,0.0,0.13978224663460226,0.22589024233469446
tenant-nsy,0.0998270583502675,0.09113458273197003,0.09205646147467474,0.0,0.11585294097571854
tenant-ntk,0.2866741040279043,0.331667725311328,0.28567033776606604,0.20408886896806083,0.0
