target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.33999480892210876,0.3821523926810568,0.2860377787364397,0.3877217419890893
tenant-dsk,0.33864283641927984,0.0,0.3407496456677706,0.240953399305916,0.353174635261999
tenant-mem,0.3926524428374744,0.3469491574642457,0.0,0.27291945525658856,0.3975677129033217
tenant-nsy,0.16845592501122514,0.13487390315485462,0.13219774166598472,0.0,0.152263567360905
tenant-ntk,0.3536397201073078,0.3308795557062461,0.3497443551522018,0.25461371866836013,0.0
