target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.27573860712795795,0.2819696200015415,0.2815130744061859,0.2784811205599106
tenant-dsk,0.2449715086572095,0.0,0.2458730402492249,0.250573486531393,0.25463603332645324
tenant-mem,0.2743443283426563,0.2706231332176117,0.0,0.2585604311559279,0.2774255791344837
tenant-nsy,0.287220498315258,0.24954891958901346,0.2773929730240316,0.0,0.24917545326998802
tenant-ntk,0.28479554954102615,0.27162893060267335,0.2528519495067384,0.2703119755731605,0.0
