target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.28480299529038633,0.2573933247244321,0.256350549247712,0.28069099967184435
tenant-dsk,0.2880155682313366,0.0,0.3147929834054909,0.30959576480514434,0.3182436279206954
tenant-mem,0.2727511974479562,0.3054688693478753,0.0,0.2739245563134935,0.29628545955727253
tenant-nsy,0.27722300966430397,0.2665219432434318,0.26483723638987466,0.0,0.2923414811340948
tenant-ntk,0.27200075209034924,0.300976387163582,0.31898922495847093,0.3055635741884118,0.0
