target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.27559249730626817,0.3030942666468584,0.049205597733260685,0.28313265929154235
tenant-dsk,0.25155640639576804,0.0,0.27701728080869353,0.038529212021885785,0.26937013478691324
tenant-mem,0.31540160360996766,0.3042121128825517,0.0,0.06134117098475994,0.36517403618636674
tenant-nsy,0.013430953715717913,0.00950343206294945,0.0162082436734068,0.0,0.015054108924531963
tenant-ntk,0.2971278087204213,0.33163113368786523,0.3431681035754372,0.054441005990207014,0.0
