target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.25836158702510936,0.18993632846596825,0.27215620404595897,0.249104526884526
tenant-dsk,0.3141751980857598,0.0,0.33927788547756377,0.4120121349424134,0.36282480163786957
tenant-mem,0.21751699418263765,0.25263588349943383,0.0,0.2653540877449145,0.2657302794671654
tenant-nsy,0.31813004778961307,0.3793295825778313,0.2859339540489877,0.0,0.37112535439473343
tenant-ntk,0.33497357455025645,0.3931610258695043,0.3627150241603557,0.4138504602299836,0.0
