tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.0014204753895586,0.3019026887720281,-0.008550488174977,0.2692586016847648
tenant-dsk,0.0014204753895586,1.0,0.0120229483969222,0.6250587254459866,-0.0707430233282398
tenant-mem,0.3019026887720281,0.0120229483969222,1.0,-0.0074103216749466,0.2553049216086515
tenant-nsy,-0.008550488174977,0.6250587254459866,-0.0074103216749466,1.0,-0.0028291950063156
tenant-ntk,0.2692586016847648,-0.0707430233282398,0.2553049216086515,-0.0028291950063156,1.0
