target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.29848998316551323,0.2958029629360758,0.26708463811457117,0.20683100000068766
tenant-dsk,0.28823913249996813,0.0,0.3025174115662297,0.28043663592318363,0.22307309379482745
tenant-mem,0.3065853106389683,0.30870493135457144,0.0,0.2786982667710324,0.2179683669329599
tenant-nsy,0.26093486901646684,0.26123985215988366,0.2712292420418963,0.0,0.20266771878226053
tenant-ntk,0.13551971830090412,0.1335608277624375,0.1315397935204001,0.13561964471367344,0.0
