metric_name,metric_pretty,phase,count,mean,std,min,q1,median,q3,max
network_receive,Network RX,1-Baseline,4963,123895.0713591569,200633.2535840368,3333.1003465003478,8804.404282310828,10107.119559916237,16222.020239612677,883894.6324283314
network_receive,Network RX,2-CPU-Noise,6314,108541.7299581269,214102.49698726158,96.48333333333332,8519.991360825094,9659.009192051832,11018.460412119794,2928779.092789126
network_receive,Network RX,3-Memory-Noise,6232,108777.78938574233,195581.48308979458,1569.269080851064,8581.884411936819,9809.751213833311,11304.44757661472,589021.2992588892
network_receive,Network RX,4-Network-Noise,6268,383332528.65837294,767047498.513242,2524.14908223241,8614.771425946892,10170.861983610623,505697.56869165786,2234556385.074334
network_receive,Network RX,5-Disk-Noise,6152,108143.86727694313,201951.08579306232,2137.333866507848,8126.618932541445,9341.282033351656,10643.72167601661,1538945.0243664675
network_receive,Network RX,6-Combined-Noise,5135,347964537.431319,743765161.5727125,2861.2472857489192,8079.211063391103,9763.520102086297,501703.0445366949,2274970586.164401
network_receive,Network RX,7-Recovery,5102,8061719.362278997,103698539.92415397,174.35000000000002,6997.4576889223845,9317.635064552931,11205.801809166363,2032646201.3862348
