target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.21516454637834415,0.21722427297976818,0.14849621960388615,0.19339070738112793
tenant-dsk,0.21837292045475482,0.0,0.22339132998499528,0.1495264360857619,0.20312279101071057
tenant-mem,0.22311072911990093,0.23847274520850525,0.0,0.15277761515082194,0.2207863107248611
tenant-nsy,0.09671433534771762,0.09804980274158906,0.10319797884902936,0.0,0.09052514952422673
tenant-ntk,0.19286046053935682,0.1871432928049932,0.19976987959375406,0.12597920730876566,0.0
