target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.2852724317683649,0.25228116911478493,0.24629983294927438,0.28352368568457603
tenant-dsk,0.25165764784669364,0.0,0.25474837555378316,0.21601949865268374,0.23590427788239177
tenant-mem,0.24034939553414766,0.2596351433631281,0.0,0.21389214562144154,0.24533101121910497
tenant-nsy,0.1967758410506707,0.16766274751605564,0.16756835557756974,0.0,0.17106147782669295
tenant-ntk,0.27463371538642123,0.25278963431219853,0.2561498573215291,0.20855938359530593,0.0
