target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.10613926394123271,0.2433909751899286,0.03209532554028074,0.23803888525737812
tenant-dsk,0.05550970605882874,0.0,0.0604867798399287,0.020255029631633076,0.061696418581027465
tenant-mem,0.23619761111719784,0.12105220514866806,0.0,0.0405214320465146,0.24811075962070586
tenant-nsy,0.012133261141507425,0.01769457082480595,0.013215472658319474,0.0,0.0120614938974039
tenant-ntk,0.24059502510568606,0.1298449223575422,0.243826039188776,0.04011614632805356,0.0
