target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.28876521250523624,0.26500566764189903,0.035747517699319165,0.17876469643242562
tenant-dsk,0.29978130452126933,0.0,0.3117066545382349,0.03401854752519971,0.2250861383078978
tenant-mem,0.27777170396569034,0.29661708211888743,0.0,0.02775080780264144,0.2083805610114212
tenant-nsy,0.012611722292426625,0.010413236373705725,0.009650807535111912,0.0,0.003796698281959187
tenant-ntk,0.11894946242216181,0.14630557998016158,0.12429906691884678,0.017453776058198714,0.0
