tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.2245076324688225,0.2513594381503594,-0.1099992426180202,0.01867509628036
tenant-dsk,0.2245076324688225,1.0,0.2095989951070239,-0.0879055847941977,0.0641090797183227
tenant-mem,0.2513594381503594,0.2095989951070239,1.0,-0.1314291874513718,0.0831405202846347
tenant-nsy,-0.1099992426180202,-0.0879055847941977,-0.1314291874513718,1.0,-0.0236802001793744
tenant-ntk,0.01867509628036,0.0641090797183227,0.0831405202846347,-0.0236802001793744,1.0
