target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.2953240331136597,0.30727414566354694,0.25817064517513433,0.20935787307553985
tenant-dsk,0.26931944186552903,0.0,0.27827587289851224,0.21173870736010678,0.18719060285936928
tenant-mem,0.3065728549005997,0.29274684460468525,0.0,0.2749476719911873,0.2179210983020196
tenant-nsy,0.20121637994150338,0.1834193762632091,0.22260621640459302,0.0,0.14322936182857107
tenant-ntk,0.12406492802546887,0.1314964915603816,0.12965262571353278,0.10803600162379348,0.0
