target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.2566963533759077,0.24498910953099198,0.18080368588064058,0.24195853835870917
tenant-dsk,0.2406677885942879,0.0,0.24261352862435515,0.17326846143691385,0.22627889273113913
tenant-mem,0.23725830150190372,0.22540468989868245,0.0,0.17510754891799288,0.2130330128179314
tenant-nsy,0.12405894103874986,0.13039929290778016,0.1356708035152525,0.0,0.13100566151633608
tenant-ntk,0.2253260007523198,0.2226208832526022,0.21933655990915715,0.17125239908855822,0.0
