tenant1,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1.0,0.2212868913127576,0.2109795273875885,0.1368393034596489,0.1361215234031583
tenant-dsk,0.2212868913127576,1.0,0.2053504062143548,0.1963313426789958,0.210100816044428
tenant-mem,0.2109795273875885,0.2053504062143548,1.0,0.1550625823504792,0.1786785854509272
tenant-nsy,0.1368393034596489,0.1963313426789958,0.1550625823504792,1.0,0.1061530833512297
tenant-ntk,0.1361215234031583,0.210100816044428,0.1786785854509272,0.1061530833512297,1.0
