target,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,0.0,0.3090882183057353,0.28680829454109213,0.24776410975899532,0.2810596083401398
tenant-dsk,0.26179467200577894,0.0,0.2596157848040318,0.23409546026552963,0.2582625524921311
tenant-mem,0.2626276877905398,0.26621459946544446,0.0,0.226207349868766,0.2512442383254593
tenant-nsy,0.21343738235696397,0.22663921515936047,0.22002876827631934,0.0,0.2034744311398403
tenant-ntk,0.22860205112597926,0.24120103185308822,0.2319898165915995,0.2076540378343568,0.0
