metric_name,metric_pretty,phase,count,mean,std,min,q1,median,q3,max
network_transmit,Network TX,1-Baseline,4883,20440.95325385375,39697.0043883839,576.0282499694265,1698.2064213031813,1927.5647079428136,44088.79467590534,707417.3510980702
network_transmit,Network TX,2-CPU-Noise,6124,16793.11063724371,32397.058174992435,114.70833333333331,1587.4634270890272,1792.44746408895,2206.933229918114,185470.3953680684
network_transmit,Network TX,3-Memory-Noise,6305,16873.705659220417,32679.628240776026,398.2207927327045,1624.836425416083,1834.7905500760933,2246.8473695563016,182361.98432412857
network_transmit,Network TX,4-Network-Noise,6206,367152897.60235417,755198556.1037153,551.3952032226538,1634.5864839540573,2022.150227250885,75964.02660182395,2242343662.432122
network_transmit,Network TX,5-Disk-Noise,6170,23057.410707373958,97938.27161300262,279.9612745511976,1643.7220939459273,1907.2882836307208,2314.805399957884,1823117.6769199143
network_transmit,Network TX,6-Combined-Noise,5024,343214427.8801821,740008368.4371893,652.7391907187323,1552.5208969468536,1971.7613937642475,75924.6536465738,2270622511.4258404
network_transmit,Network TX,7-Recovery,5123,6373348.342379586,95471533.15327041,78.97500000000001,1354.8783569928923,1777.7708790683698,2267.359584408427,1988568284.311658
