tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,19760247.985829063,34344346.82312844,-2904212.462105146,1844790.0226961405
tenant-dsk,34344346.82312844,80344588.1483399,-7800546.814732431,3971082.960738723
tenant-mem,-2904212.462105146,-7800546.814732431,122510674.39459887,-395718.82020559965
tenant-ntk,1844790.0226961405,3971082.960738723,-395718.82020559965,381935.94260700466
