tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.8799418237070065e-08,1.0123302509643461e-08,2.1573505879298718e-08,-3.051469149246204e-10
tenant-dsk,1.0123302509643461e-08,3.5101044417018794e-06,6.558921604500487e-07,3.2599030111777706e-08
tenant-mem,2.1573505879298718e-08,6.558921604500487e-07,7.800267599056413e-07,1.0890500110342232e-08
tenant-ntk,-3.051469149246204e-10,3.2599030111777706e-08,1.0890500110342232e-08,2.161542008303497e-09
