tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,354423983.4563159,1459386607.5071056,2089489626.009096,-1358662.7920064896
tenant-dsk,1459386607.5071056,484564655516.3038,67037179256.5477,-36121126362.21224
tenant-mem,2089489626.009096,67037179256.5477,1772980094260.138,12956928566.631565
tenant-ntk,-1358662.7920064896,-36121126362.21224,12956928566.631565,54234268582.979095
