tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1 - Baseline,round-2,98,0.4372839411125412,0.9138808765195615,0.0007233567144029,3.00053314564991,1.9128951078176375,2.1429548442798905
tenant-cpu,cpu_usage,2 - CPU Noise,round-2,201,0.0009267107388497125,0.00013442294544358928,0.0006068140895921,0.0012377346281569,-0.3130266273193063,-0.27506128025891297
tenant-cpu,cpu_usage,3 - Memory Noise,round-2,200,0.000999148835564057,0.00016200789741661225,0.0003673750000004,0.0014288358735768,-0.23679471637424637,0.8646377412336825
tenant-cpu,cpu_usage,4 - Network Noise,round-2,195,0.0012088546908735447,0.00019545222320262623,0.0006846589380754,0.0017535863832687,-0.1253284322672456,-0.15353596648303247
tenant-cpu,cpu_usage,5 - Disk Noise,round-2,189,0.001196687886463479,0.00022986206387462217,0.0004357111111112,0.001780860407158,-0.2099829570765041,0.4739458972649171
tenant-cpu,cpu_usage,6 - Combined Noise,round-2,191,0.0010376146365792948,0.00014956122317871687,0.0005946810483332,0.0013521757172981,-0.15857745321522512,-0.16096070474851754
tenant-cpu,cpu_usage,7 - Recovery,round-2,100,0.000980866487271867,0.00011740475678798345,0.000697729123655,0.0012559410431998,0.009333327724373905,-0.28069735950086017
tenant-cpu,disk_throughput_total,1 - Baseline,round-2,98,108.38071363075748,372.7671468841191,0.0,1887.3449114072337,3.3425518405412666,10.062911251062435
tenant-cpu,disk_throughput_total,2 - CPU Noise,round-2,201,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,3 - Memory Noise,round-2,200,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,4 - Network Noise,round-2,195,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,5 - Disk Noise,round-2,189,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,6 - Combined Noise,round-2,191,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,7 - Recovery,round-2,100,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,memory_usage,1 - Baseline,round-2,99,3066414.5454545454,2033665.700840241,2138112.0,10145792.0,2.0529489646144015,2.8222531927016083
tenant-cpu,memory_usage,2 - CPU Noise,round-2,201,2174670.3283582088,27240.525828838938,2146304.0,2359296.0,4.437814263507444,23.482162829240643
tenant-cpu,memory_usage,3 - Memory Noise,round-2,200,2169262.08,15581.676964909713,2146304.0,2269184.0,4.371926244272119,25.045452445540366
tenant-cpu,memory_usage,4 - Network Noise,round-2,195,2173253.5794871794,30276.254017421183,2154496.0,2445312.0,6.316298313452552,45.49728768629585
