,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.15205052911280725,0.05107574881255071,0.3014780991222434,3.386962104821521e-05
tenant-dsk,0.1351039158995697,,0.02841651572469807,0.26044633418042945,0.0008937000708287927
tenant-mem,0.10872179170813252,0.030532338376671915,,0.17675079741769636,0.35622224370956035
tenant-nsy,0.023796939832547576,0.14305117540036832,0.10879122228891763,,0.34120580237526915
tenant-ntk,0.2618570539347497,0.8739024032284584,0.19129692403615287,0.0273325727282187,
