,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.3484733115690078,0.8974247044947297,0.39842975141950693
tenant-dsk,0.0012321126710427702,,0.2619830779879883,0.4572478650018449
tenant-mem,0.7947988979009868,0.9306709894269903,,0.6909979532302996
tenant-ntk,0.023104445461995495,0.13428338555652508,0.17189234092758338,
