,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.08265302856676054,0.010174082625351025,2.9276190839351066e-06
tenant-dsk,0.33958550955114986,,0.011225651496351761,0.021944979903214774
tenant-mem,0.19479643152687617,0.0032142490653687726,,0.03875677783059919
tenant-ntk,0.40892641110433303,3.5493820892335897e-07,1.470654935911077e-08,
