,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0,0.001228205342211426,0.031491493134493086
tenant-dsk,0.0,,0.0,0.0
tenant-mem,0.03495583191617728,0.0,,0.04605334173657241
tenant-ntk,0.008485110574531267,0.0,0.017871655078355187,
