,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.4264700832514897,0.5603267886752038,0.4170802450556403
tenant-dsk,0.1765552205482824,,0.1291565646298987,0.13449054925284712
tenant-mem,0.33313297615528986,0.18003467545089355,,0.1963852033294814
tenant-ntk,0.2127268652710682,0.1657978483112318,0.14937907822161386,
