,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.3405172190415778,0.40331152352219735,0.3003311000314237,0.45889555555808326
tenant-dsk,0.4881462268729225,,0.5484615197186934,0.4386913977285518,0.6831340778671648
tenant-mem,0.27754894810604636,0.3833192780948205,,0.36087645470355345,0.43227441741497924
tenant-nsy,0.3046628687538022,0.25915329422394845,0.2246701208576819,,0.26259309254439145
tenant-ntk,0.5743778885323613,0.7130184801606237,0.6471033562971742,0.40989509207525726,
