,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.003990580030618679,0.0018898321099139164,0.00252022403018228
tenant-dsk,0.5465594033169279,,0.7909981921166855,0.5730492118989956
tenant-mem,0.01200359508752319,0.01104773926236842,,0.029259846740560994
tenant-ntk,0.00023586028096346144,0.0016473914213559508,0.9366670387667142,
