,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.052740286157611255,0.02148520664946257,0.004547515073273907
tenant-dsk,0.08875127369563068,,0.07670308092454635,0.08875127369563068
tenant-mem,0.01611037746976427,0.023611055167574703,,0.01379815696056213
tenant-ntk,0.013808619636847711,0.045405682876826815,0.02394490448443128,
