,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.0,0.0,0.0,0.0
tenant-dsk,0.0,,0.1255364390628624,0.0,0.0
tenant-mem,0.0,0.060959575576742316,,0.0,0.0
tenant-nsy,0.0,0.0,0.0,,0.0
tenant-ntk,0.0,0.0,0.0,0.0,
