,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0007416958763002106,0.008603178162363731,0.015755764751015516
tenant-dsk,0.18327853653401588,,0.08004820715260648,0.03725565940442521
tenant-mem,0.004873184850497286,0.048001114061803865,,0.3072152994574868
tenant-ntk,0.03559940308578994,0.028768273005926433,0.45215805739440296,
