,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.001468152192851687,0.007341262639405902,0.0006872757745266546
tenant-dsk,0.2626990662117276,,0.14473124679609625,0.011006653957261412
tenant-mem,0.1139400916561083,0.12723601040183719,,0.12400329121668127
tenant-ntk,0.035425558646326925,0.852687598504808,0.027173008812720566,
