,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0024159170200457993,0.012450494356103313,0.0024159170200457997
tenant-dsk,0.005211908367520386,,0.009814880941687877,0.0
tenant-mem,0.004262094548499565,0.014148009765753844,,0.014148009765753844
tenant-ntk,0.005211908367520386,0.0,0.009814880941687873,
