,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.7606867777855406,0.7037914109134552,0.7629502921946836
tenant-dsk,0.647051467426468,,0.6457041472442725,0.6285659703201713
tenant-mem,0.5650012200154166,0.5016233878756242,,0.5731088092335073
tenant-ntk,0.558975313911916,0.5666346607389806,0.5909200854189565,
