,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.1249937940990621,0.1126481150867164,0.11730791448278721
tenant-dsk,0.1473838468763329,,0.08773252078200723,0.11802412005161544
tenant-mem,0.05854905739480117,0.0814263030895886,,0.08289627963014146
tenant-ntk,0.2092870806388992,0.10534409449405897,0.12061919755826432,
