,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.15210960827372647,0.18268917369774318,0.17984092269751212
tenant-dsk,0.13190549880343022,,0.13629486180815414,0.1215532910662455
tenant-mem,0.16052701412115417,0.07787586779705559,,0.12976521878883412
tenant-ntk,0.10247000666699314,0.09349788961054524,0.10959425404026969,
