tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2109237416366796.8,110197885695193.67,-21163500040725.29,80898466689912.83
tenant-dsk,110197885695193.67,2007743128222416.5,313442495395019.44,-49691696578446.484
tenant-mem,-21163500040725.29,313442495395019.44,2262433803271319.0,308229017938421.3
tenant-ntk,80898466689912.83,-49691696578446.484,308229017938421.3,1659368279924398.8
