tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2542115426293282.5,-391290266773695.9,-43991333329351.08,-237611327330362.2,-456167617508461.56
tenant-dsk,-391290266773695.9,2806743913238964.0,-153775888036834.12,243778950291068.28,-606087935628577.4
tenant-mem,-43991333329351.08,-153775888036834.12,2376628995552215.0,33661521866604.56,125345279989932.5
tenant-nsy,-237611327330362.2,243778950291068.28,33661521866604.56,3216750515291139.0,154134732460876.0
tenant-ntk,-456167617508461.56,-606087935628577.4,125345279989932.5,154134732460876.0,1802982363376908.5
